minII;II;Lat;Status;Min;Timeouts
29.5;30;159;OPTIMAL;0.0533333;0
5.36364;6;156;OPTIMAL;0.000333333;0
5.36364;6;156;OPTIMAL;0.0005;0
5.36364;6;156;OPTIMAL;0.0005;0
5.36364;6;156;OPTIMAL;0.000333333;0
7.5;8;156;OPTIMAL;0.000666667;0
4.91667;5;158;OPTIMAL;0.002;0
4.91667;5;158;OPTIMAL;0.00216667;0
4.91667;5;158;OPTIMAL;0.00216667;0
4.91667;5;158;OPTIMAL;0.00183333;0
4.91667;5;158;OPTIMAL;0.0015;0
29.5;30;159;OPTIMAL;0.039;0
4.91667;5;158;OPTIMAL;0.00166667;0
4.91667;5;158;OPTIMAL;0.00133333;0
4.91667;5;158;OPTIMAL;0.0015;0
4.91667;5;158;OPTIMAL;0.00166667;0
4.91667;5;158;OPTIMAL;0.00166667;0
4.91667;5;158;OPTIMAL;0.002;0
4.91667;5;158;OPTIMAL;0.0015;0
4.91667;5;158;OPTIMAL;0.00183333;0
4.91667;5;158;OPTIMAL;0.00166667;0
4.91667;5;158;OPTIMAL;0.00166667;0
29.5;30;159;OPTIMAL;0.025;0
4.91667;5;158;OPTIMAL;0.00166667;0
4.91667;5;158;OPTIMAL;0.0015;0
4.91667;5;158;OPTIMAL;0.00183333;0
4.91667;5;158;OPTIMAL;0.00216667;0
4.91667;5;158;OPTIMAL;0.00133333;0
4.91667;5;158;OPTIMAL;0.002;0
4.91667;5;158;OPTIMAL;0.00166667;0
4.91667;5;158;OPTIMAL;0.002;0
4.91667;5;158;OPTIMAL;0.0015;0
29.5;30;159;OPTIMAL;0.0388333;0
7.5;8;156;OPTIMAL;0.000833333;0
29.5;30;159;OPTIMAL;0.044;0
4.53846;5;158;OPTIMAL;0.0015;0
4.53846;5;158;OPTIMAL;0.0025;0
4.53846;5;158;OPTIMAL;0.0025;0
4.53846;5;158;OPTIMAL;0.00183333;0
4.53846;5;158;OPTIMAL;0.00183333;0
4.53846;5;158;OPTIMAL;0.00183333;0
4.53846;5;158;OPTIMAL;0.002;0
4.53846;5;158;OPTIMAL;0.002;0
4.53846;5;158;OPTIMAL;0.002;0
19.6667;20;158;OPTIMAL;0.0143333;0
4.53846;5;158;OPTIMAL;0.0025;0
4.53846;5;158;OPTIMAL;0.00166667;0
4.53846;5;158;OPTIMAL;0.0025;0
4.53846;5;158;OPTIMAL;0.00216667;0
4.53846;5;158;OPTIMAL;0.00133333;0
4.53846;5;158;OPTIMAL;0.002;0
4.53846;5;158;OPTIMAL;0.0025;0
4.53846;5;158;OPTIMAL;0.002;0
4.53846;5;158;OPTIMAL;0.00216667;0
4.53846;5;158;OPTIMAL;0.00216667;0
19.6667;20;158;OPTIMAL;0.0116667;0
4.53846;5;158;OPTIMAL;0.00216667;0
4.53846;5;158;OPTIMAL;0.00166667;0
4.53846;5;158;OPTIMAL;0.00166667;0
4.53846;5;158;OPTIMAL;0.002;0
4.53846;5;158;OPTIMAL;0.0025;0
7.5;8;156;OPTIMAL;0.000833333;0
4.28571;5;158;OPTIMAL;0.00166667;0
4.21429;5;158;OPTIMAL;0.00183333;0
4.21429;5;158;OPTIMAL;0.00216667;0
4.21429;5;158;OPTIMAL;0.00183333;0
19.6667;20;158;OPTIMAL;0.0146667;0
4.21429;5;158;OPTIMAL;0.00183333;0
4.21429;5;158;OPTIMAL;0.00166667;0
4.21429;5;158;OPTIMAL;0.002;0
4.21429;5;158;OPTIMAL;0.00216667;0
4.21429;5;158;OPTIMAL;0.00133333;0
4.21429;5;158;OPTIMAL;0.00183333;0
4.21429;5;158;OPTIMAL;0.00183333;0
4.21429;5;158;OPTIMAL;0.00166667;0
4.21429;5;158;OPTIMAL;0.00216667;0
4.21429;5;158;OPTIMAL;0.00183333;0
19.6667;20;158;OPTIMAL;0.0123333;0
4.21429;5;158;OPTIMAL;0.0025;0
4.21429;5;158;OPTIMAL;0.00233333;0
4.21429;5;158;OPTIMAL;0.00166667;0
4.21429;5;158;OPTIMAL;0.00233333;0
4.21429;5;158;OPTIMAL;0.00133333;0
4.21429;5;158;OPTIMAL;0.00216667;0
4.21429;5;158;OPTIMAL;0.00216667;0
4.21429;5;158;OPTIMAL;0.002;0
4.21429;5;158;OPTIMAL;0.002;0
4.21429;5;158;OPTIMAL;0.0015;0
19.6667;20;158;OPTIMAL;0.0181667;0
7.5;8;156;OPTIMAL;0.000666667;0
4.28571;5;158;OPTIMAL;0.00166667;0
3.93333;4;156;OPTIMAL;0.000333333;0
3.93333;4;156;OPTIMAL;0.0005;0
3.93333;4;156;OPTIMAL;0.000333333;0
3.93333;4;156;OPTIMAL;0.000333333;0
3.93333;4;156;OPTIMAL;0.000333333;0
3.93333;4;156;OPTIMAL;0.000166667;0
3.93333;4;156;OPTIMAL;0.0005;0
3.93333;4;156;OPTIMAL;0.000333333;0
19.6667;20;158;OPTIMAL;0.0121667;0
3.93333;4;156;OPTIMAL;0.000333333;0
3.93333;4;156;OPTIMAL;0.0005;0
3.93333;4;156;OPTIMAL;0.000333333;0
3.93333;4;156;OPTIMAL;0.000166667;0
3.93333;4;156;OPTIMAL;0.000333333;0
3.93333;4;156;OPTIMAL;0.000333333;0
3.93333;4;156;OPTIMAL;0.000333333;0
3.93333;4;156;OPTIMAL;0.000333333;0
3.93333;4;156;OPTIMAL;0.000333333;0
3.93333;4;156;OPTIMAL;0.000166667;0
19.6667;20;158;OPTIMAL;0.0123333;0
3.93333;4;156;OPTIMAL;0.000333333;0
3.93333;4;156;OPTIMAL;0.000333333;0
3.93333;4;156;OPTIMAL;0.000166667;0
3.93333;4;156;OPTIMAL;0.000333333;0
3.93333;4;156;OPTIMAL;0.000166667;0
7.5;8;156;OPTIMAL;0.0005;0
4.28571;5;157;OPTIMAL;0.000833333;0
3.75;4;156;OPTIMAL;0.000333333;0
3.6875;4;156;OPTIMAL;0.000333333;0
3.6875;4;156;OPTIMAL;0.000333333;0
19.6667;20;158;OPTIMAL;0.0136667;0
3.6875;4;156;OPTIMAL;0.000166667;0
3.6875;4;156;OPTIMAL;0.000333333;0
3.6875;4;156;OPTIMAL;0.000333333;0
3.6875;4;156;OPTIMAL;0.000333333;0
3.6875;4;156;OPTIMAL;0.000333333;0
3.6875;4;156;OPTIMAL;0.000333333;0
3.6875;4;156;OPTIMAL;0.000333333;0
3.6875;4;156;OPTIMAL;0.000333333;0
3.6875;4;156;OPTIMAL;0.000166667;0
3.6875;4;156;OPTIMAL;0.000333333;0
19.6667;20;158;OPTIMAL;0.0113333;0
