minII;II;Lat;Status;Min;Timeouts
6.55556;6.55556;777;TIMEOUT_FEASIBLE;5.00017;0
4.91667;4.91667;681;TIMEOUT_FEASIBLE;4.9995;0
7.375;7.375;394;TIMEOUT_FEASIBLE;4.98933;0
6.55556;6.55556;171;TIMEOUT_FEASIBLE;5.00583;0
6.55556;6.55556;183;TIMEOUT_FEASIBLE;4.98017;0
29.5;29.5;158;OPTIMAL;0.1915;0
5.9;5.9;516;TIMEOUT_FEASIBLE;4.996;0
6.55556;6.55556;327;TIMEOUT_FEASIBLE;4.992;0
6.55556;6.55556;454;TIMEOUT_FEASIBLE;5.00883;0
3.27778;3.27778;1077;TIMEOUT_FEASIBLE;5.00317;0
7.5;7.5;158;OPTIMAL;0.0221667;0
29.5;29.5;158;OPTIMAL;0.887833;0
19.6667;19.6667;159;OPTIMAL;3.08233;0
5.9;5.9;398;TIMEOUT_FEASIBLE;5.00483;0
19.6667;19.6667;159;OPTIMAL;0.624;0
5.9;5.9;518;TIMEOUT_FEASIBLE;4.99817;0
5.9;5.9;457;TIMEOUT_FEASIBLE;4.9995;0
29.5;29.5;158;OPTIMAL;0.605833;0
5.36364;5.36364;513;TIMEOUT_FEASIBLE;4.99183;0
5.9;5.9;627;TIMEOUT_FEASIBLE;5.00533;0
5.36364;5.36364;578;TIMEOUT_FEASIBLE;4.99433;0
4.21429;4.21429;1099;TIMEOUT_FEASIBLE;4.99517;0
3.93333;3.93333;1066;TIMEOUT_FEASIBLE;5.0095;0
5.9;5.9;340;TIMEOUT_FEASIBLE;5.00467;0
5.36364;5.36364;511;TIMEOUT_FEASIBLE;5.003;0
5.9;5.9;508;TIMEOUT_FEASIBLE;5.00183;0
5.36364;5.36364;477;TIMEOUT_FEASIBLE;5.00517;0
5.9;5.9;474;TIMEOUT_FEASIBLE;5.0015;0
14.75;14.75;159;OPTIMAL;0.926667;0
4.91667;4.91667;570;TIMEOUT_FEASIBLE;5.00317;0
19.6667;19.6667;159;OPTIMAL;3.88433;0
19.6667;19.6667;159;OPTIMAL;2.15083;0
5.36364;5.36364;512;TIMEOUT_FEASIBLE;5.0075;0
4.53846;4.53846;734;TIMEOUT_FEASIBLE;4.99983;0
