minII;II;Lat;Status;Min;Timeouts
1.03226;2;50;OPTIMAL;0.014;0
1.02752;2;50;OPTIMAL;0.009;0
1.02674;2;50;OPTIMAL;0.00916667;0
1.02128;2;50;OPTIMAL;0.0145;0
1.01818;2;50;OPTIMAL;0.0163333;0
1.01587;2;50;OPTIMAL;0.0166667;0
1.01053;2;50;OPTIMAL;0.0103333;0
1.00901;2;50;OPTIMAL;0.0151667;0
1.00524;2;50;OPTIMAL;0.015;0
6.62069;7;55;OPTIMAL;4.40583;0
7.11111;8;57;TIMEOUT_FEASIBLE;4.99767;0
3.76471;4;51;OPTIMAL;0.0983333;0
3.69231;4;51;OPTIMAL;0.072;0
3.73333;4;51;OPTIMAL;0.117833;0
3.62264;4;51;OPTIMAL;0.088;0
3.6129;4;51;OPTIMAL;0.112833;0
3.55556;4;51;OPTIMAL;0.0898333;0
3.5;4;51;OPTIMAL;0.0703333;0
3.49091;4;51;OPTIMAL;0.110167;0
3.42857;4;51;OPTIMAL;0.108667;0
3.39394;4;51;OPTIMAL;0.0848333;0
3.36842;4;51;OPTIMAL;0.131;0
3.31034;4;51;OPTIMAL;0.131667;0
5.05263;6;50;OPTIMAL;1.146;0
3.29412;4;51;OPTIMAL;0.1635;0
3.14754;4;51;OPTIMAL;0.09;0
3.25424;4;51;OPTIMAL;0.161667;0
3.2;4;51;OPTIMAL;0.139833;0
6.58824;7;55;TIMEOUT_FEASIBLE;5;0
3.11111;4;51;OPTIMAL;0.116833;0
3.02703;4;50;OPTIMAL;0.0195;0
2.82353;3;50;OPTIMAL;0.015;0
2.8;3;50;OPTIMAL;0.0215;0
6.4;7;55;OPTIMAL;4.72833;0
3.09677;4;51;OPTIMAL;0.168833;0
2.78261;3;50;OPTIMAL;0.0131667;0
2.74286;3;50;OPTIMAL;0.013;0
2.73171;3;50;OPTIMAL;0.0158333;0
3.04762;4;51;OPTIMAL;0.219667;0
2.70423;3;50;OPTIMAL;0.014;0
2.66667;3;50;OPTIMAL;0.0186667;0
2.63014;3;50;OPTIMAL;0.014;0
2.60465;3;50;OPTIMAL;0.0206667;0
2.59459;3;50;OPTIMAL;0.014;0
2.56;3;50;OPTIMAL;0.0158333;0
2.54545;3;50;OPTIMAL;0.0136667;0
2.52632;3;50;OPTIMAL;0.0125;0
2.49351;3;50;OPTIMAL;0.0126667;0
2.48889;3;50;OPTIMAL;0.0135;0
2.46154;3;50;OPTIMAL;0.0123333;0
2.43478;3;50;OPTIMAL;0.0128333;0
2.43038;3;50;OPTIMAL;0.0105;0
6.22222;7;55;OPTIMAL;4.985;0
2.4;3;50;OPTIMAL;0.0145;0
2.38298;3;50;OPTIMAL;0.0145;0
2.37037;3;49;OPTIMAL;0.00366667;0
2.34146;3;49;OPTIMAL;0.00366667;0
2.33333;3;49;OPTIMAL;0.004;0
2.31325;3;49;OPTIMAL;0.00383333;0
2.28571;3;49;OPTIMAL;0.004;0
2.25882;3;49;OPTIMAL;0.0035;0
2.24;3;49;OPTIMAL;0.00383333;0
2.23256;3;49;OPTIMAL;0.0035;0
2.2069;3;49;OPTIMAL;0.00366667;0
6.19355;7;55;TIMEOUT_FEASIBLE;4.99867;0
2.19608;3;49;OPTIMAL;0.00333333;0
2.18182;3;49;OPTIMAL;0.00333333;0
2.1573;3;49;OPTIMAL;0.0035;0
2.15385;3;49;OPTIMAL;0.0035;0
2.13333;3;49;OPTIMAL;0.0035;0
2.11321;3;49;OPTIMAL;0.00366667;0
2.10989;3;49;OPTIMAL;0.0035;0
2.08696;3;49;OPTIMAL;0.0035;0
2.07407;3;49;OPTIMAL;0.0035;0
2.06452;3;49;OPTIMAL;0.0035;0
2.04255;3;49;OPTIMAL;0.00316667;0
2.03636;3;49;OPTIMAL;0.00316667;0
2.02105;3;49;OPTIMAL;0.0035;0
1.90099;2;50;OPTIMAL;0.0298333;0
1.89831;2;50;OPTIMAL;0.0216667;0
1.88235;2;50;OPTIMAL;0.0203333;0
1.86667;2;50;OPTIMAL;0.0323333;0
4.68293;5;53;OPTIMAL;2.8565;0
4.66667;5;53;OPTIMAL;2.92217;0
4.48;5;53;OPTIMAL;3.31283;0
4.57143;5;53;OPTIMAL;3.39;0
11.2941;12;57;TIMEOUT_FEASIBLE;5.00183;0
4.36364;5;53;TIMEOUT_FEASIBLE;4.999;0
4.46512;5;53;TIMEOUT_FEASIBLE;4.99633;0
4.30769;5;53;TIMEOUT_FEASIBLE;5.00083;0
4.26667;5;53;TIMEOUT_FEASIBLE;5.001;0
4.17391;5;53;TIMEOUT_FEASIBLE;5.0005;0
4.14815;5;53;TIMEOUT_FEASIBLE;5.00017;0
4.08511;5;53;TIMEOUT_FEASIBLE;5.00117;0
10.1818;11;56;TIMEOUT_FEASIBLE;5.00267;0
10.1053;11;54;TIMEOUT_FEASIBLE;4.9985;0
9.33333;10;57;TIMEOUT_FEASIBLE;5.00167;0
9.14286;10;57;OPTIMAL;4.91567;0
8.34783;9;55;TIMEOUT_FEASIBLE;5.00067;0
7.46667;8;58;TIMEOUT_FEASIBLE;5.0005;0
7.38462;8;57;TIMEOUT_FEASIBLE;5.0015;0
