minII;II;Lat;Status;Min;Timeouts
1.03226;-1;-1;TIMEOUT_INFEASIBLE;5.057;1
1.3494;-1;-1;TIMEOUT_INFEASIBLE;5.5185;1
1.31507;-1;-1;TIMEOUT_INFEASIBLE;5.3975;1
1.64103;-1;-1;TIMEOUT_INFEASIBLE;5.14767;1
3.31034;-1;-1;TIMEOUT_INFEASIBLE;5.1565;1
1.01587;-1;-1;TIMEOUT_INFEASIBLE;5.22133;1
1.30233;-1;-1;TIMEOUT_INFEASIBLE;5.13117;1
1.33333;1.33333;53;TIMEOUT_FEASIBLE;4.99583;0
1.16364;-1;-1;TIMEOUT_INFEASIBLE;5.206;1
1.03704;-1;-1;TIMEOUT_INFEASIBLE;5.04683;1
1.2;-1;-1;TIMEOUT_INFEASIBLE;4.995;1
1.15663;-1;-1;TIMEOUT_INFEASIBLE;5.47533;1
1.02128;-1;-1;TIMEOUT_INFEASIBLE;5.11833;1
1.82857;-1;-1;TIMEOUT_INFEASIBLE;5.1205;1
1.01053;-1;-1;TIMEOUT_INFEASIBLE;5.48667;1
1.83607;-1;-1;TIMEOUT_INFEASIBLE;5.38533;1
1.26316;-1;-1;TIMEOUT_INFEASIBLE;5.01917;1
2.74286;-1;-1;TIMEOUT_INFEASIBLE;5.1825;1
4.68293;-1;-1;TIMEOUT_INFEASIBLE;5.47967;1
1.09091;-1;-1;TIMEOUT_INFEASIBLE;5.00267;1
2.19608;-1;-1;TIMEOUT_INFEASIBLE;5.30167;1
2.56;-1;-1;TIMEOUT_INFEASIBLE;5.08733;1
1.37143;-1;-1;TIMEOUT_INFEASIBLE;5.1025;1
4.48;-1;-1;TIMEOUT_INFEASIBLE;5.15617;1
2.07407;-1;-1;TIMEOUT_INFEASIBLE;5.0855;1
2.46154;-1;-1;TIMEOUT_INFEASIBLE;5.01867;1
4.36364;4.36364;491;TIMEOUT_FEASIBLE;5.03133;0
1.10891;-1;-1;TIMEOUT_INFEASIBLE;5.71033;1
2.4;-1;-1;TIMEOUT_INFEASIBLE;5.0005;1
2.52632;-1;-1;TIMEOUT_INFEASIBLE;5.05417;1
1.41772;-1;-1;TIMEOUT_INFEASIBLE;5.574;1
3.49091;-1;-1;TIMEOUT_INFEASIBLE;5.63767;1
1.04348;-1;-1;TIMEOUT_INFEASIBLE;5.0325;1
3.39394;-1;-1;TIMEOUT_INFEASIBLE;5.229;1
1.21739;-1;-1;TIMEOUT_INFEASIBLE;5.03767;1
1.67164;-1;-1;TIMEOUT_INFEASIBLE;5.40583;1
6.58824;-1;-1;TIMEOUT_INFEASIBLE;5.11267;1
1.71429;-1;-1;TIMEOUT_INFEASIBLE;4.99467;1
1.21519;-1;-1;TIMEOUT_INFEASIBLE;5.43967;1
1.42222;-1;-1;TIMEOUT_INFEASIBLE;5.161;1
2.37037;-1;-1;TIMEOUT_INFEASIBLE;5.08983;1
1.65517;-1;-1;TIMEOUT_INFEASIBLE;5.0635;1
1.12941;-1;-1;TIMEOUT_INFEASIBLE;5.474;1
6.22222;-1;-1;TIMEOUT_INFEASIBLE;5.018;1
1.18519;-1;-1;TIMEOUT_INFEASIBLE;5.04367;1
5.33333;-1;-1;TIMEOUT_INFEASIBLE;4.99633;1
1.51351;-1;-1;TIMEOUT_INFEASIBLE;5.11517;1
1.25843;-1;-1;TIMEOUT_INFEASIBLE;5.58283;1
2.73171;-1;-1;TIMEOUT_INFEASIBLE;5.26633;1
