minII;II;Lat;Status;Min;Timeouts
1.82857;-1;-1;TIMEOUT_INFEASIBLE;5.01967;1
1.09714;-1;-1;TIMEOUT_INFEASIBLE;5.40133;1
2.66667;-1;-1;TIMEOUT_INFEASIBLE;4.99217;1
1.37143;-1;-1;TIMEOUT_INFEASIBLE;5.02833;1
1.09804;-1;-1;TIMEOUT_INFEASIBLE;5.023;1
2.82353;-1;-1;TIMEOUT_INFEASIBLE;5.0035;1
2.78261;-1;-1;TIMEOUT_INFEASIBLE;5.00233;1
2.1573;-1;-1;TIMEOUT_INFEASIBLE;5.2245;1
6.19355;-1;-1;TIMEOUT_INFEASIBLE;5.08583;1
7.46667;-1;-1;TIMEOUT_INFEASIBLE;5.02833;1
2.06452;-1;-1;TIMEOUT_INFEASIBLE;5.02117;1
4.30769;4.30769;446;TIMEOUT_FEASIBLE;5.00383;0
1.07865;-1;-1;TIMEOUT_INFEASIBLE;5.0865;1
3.25424;-1;-1;TIMEOUT_INFEASIBLE;5.1445;1
1.536;-1;-1;TIMEOUT_INFEASIBLE;5.30483;1
1.46565;-1;-1;TIMEOUT_INFEASIBLE;5.29817;1
3.42857;-1;-1;TIMEOUT_INFEASIBLE;4.99333;1
1.05495;-1;-1;TIMEOUT_INFEASIBLE;5.0835;1
3.31034;-1;-1;TIMEOUT_INFEASIBLE;5.03833;1
1.5;1.5;50;OPTIMAL;0.042;0
1.34266;-1;-1;TIMEOUT_INFEASIBLE;5.322;1
1.04918;-1;-1;TIMEOUT_INFEASIBLE;5.0395;1
2.37037;-1;-1;TIMEOUT_INFEASIBLE;5.01167;1
5.05263;-1;-1;TIMEOUT_INFEASIBLE;5.02733;1
3.49091;-1;-1;TIMEOUT_INFEASIBLE;5.1555;1
1.27273;-1;-1;TIMEOUT_INFEASIBLE;5.00167;1
1.13131;-1;-1;TIMEOUT_INFEASIBLE;5.11783;1
1.30612;-1;-1;TIMEOUT_INFEASIBLE;5.02733;1
1.02128;-1;-1;TIMEOUT_INFEASIBLE;5.0125;1
1.13609;-1;-1;TIMEOUT_INFEASIBLE;5.366;1
1.06077;-1;-1;TIMEOUT_INFEASIBLE;5.39933;1
5.48571;-1;-1;TIMEOUT_INFEASIBLE;5.10433;1
1.28859;-1;-1;TIMEOUT_INFEASIBLE;5.33617;1
1.48837;-1;-1;TIMEOUT_INFEASIBLE;5.02517;1
10.1818;-1;-1;TIMEOUT_INFEASIBLE;5.02217;1
1.31765;-1;-1;TIMEOUT_INFEASIBLE;5.1065;1
1.41176;-1;-1;TIMEOUT_INFEASIBLE;4.99983;1
1.3913;-1;-1;TIMEOUT_INFEASIBLE;5.00267;1
6.58824;-1;-1;TIMEOUT_INFEASIBLE;5.0265;1
4.17391;-1;-1;TIMEOUT_INFEASIBLE;5.017;1
1.84615;-1;-1;TIMEOUT_INFEASIBLE;4.98983;1
1.35211;-1;-1;TIMEOUT_INFEASIBLE;5.0655;1
1.20755;-1;-1;TIMEOUT_INFEASIBLE;5.02417;1
1.86667;-1;-1;TIMEOUT_INFEASIBLE;5.0025;1
2.74286;-1;-1;TIMEOUT_INFEASIBLE;5.03383;1
2.08696;-1;-1;TIMEOUT_INFEASIBLE;5.025;1
1.6;-1;-1;TIMEOUT_INFEASIBLE;4.99667;1
11.2;-1;-1;TIMEOUT_INFEASIBLE;5.0665;1
2.07407;-1;-1;TIMEOUT_INFEASIBLE;5.01517;1
1.18519;-1;-1;TIMEOUT_INFEASIBLE;5.0055;1
1.21739;-1;-1;TIMEOUT_INFEASIBLE;5.00267;1
2.8;-1;-1;TIMEOUT_INFEASIBLE;4.9895;1
2.19608;-1;-1;TIMEOUT_INFEASIBLE;5.05117;1
2.10989;-1;-1;TIMEOUT_INFEASIBLE;5.22083;1
2.03636;-1;-1;TIMEOUT_INFEASIBLE;5.05667;1
1.52381;-1;-1;TIMEOUT_INFEASIBLE;5.00283;1
1.54839;-1;-1;TIMEOUT_INFEASIBLE;5.3875;1
1.2973;-1;-1;TIMEOUT_INFEASIBLE;5.0135;1
1.04348;-1;-1;TIMEOUT_INFEASIBLE;5.00267;1
1.28;-1;-1;TIMEOUT_INFEASIBLE;5.003;1
2.31325;-1;-1;TIMEOUT_INFEASIBLE;5.189;1
1.64706;-1;-1;TIMEOUT_INFEASIBLE;5.00033;1
3.04762;-1;-1;TIMEOUT_INFEASIBLE;5.01017;1
1.41772;-1;-1;TIMEOUT_INFEASIBLE;5.08867;1
1.0566;-1;-1;TIMEOUT_INFEASIBLE;5.04133;1
3.73333;-1;-1;TIMEOUT_INFEASIBLE;5.005;1
2.18182;-1;-1;TIMEOUT_INFEASIBLE;5.0025;1
2.25882;-1;-1;TIMEOUT_INFEASIBLE;5.18767;1
4.14815;-1;-1;TIMEOUT_INFEASIBLE;5.03217;1
1.27152;-1;-1;TIMEOUT_INFEASIBLE;5.3145;1
2.49351;-1;-1;TIMEOUT_INFEASIBLE;5.20267;1
2.52632;-1;-1;TIMEOUT_INFEASIBLE;5;1
1.75;-1;-1;TIMEOUT_INFEASIBLE;4.99567;1
1.03226;-1;-1;TIMEOUT_INFEASIBLE;5.009;1
2.2069;-1;-1;TIMEOUT_INFEASIBLE;5.01617;1
1.72973;-1;-1;TIMEOUT_INFEASIBLE;5.02433;1
1.42222;-1;-1;TIMEOUT_INFEASIBLE;5.02467;1
2.34146;-1;-1;TIMEOUT_INFEASIBLE;5.04683;1
1.14286;-1;-1;TIMEOUT_INFEASIBLE;4.9975;1
8.34783;-1;-1;TIMEOUT_INFEASIBLE;5.07317;1
1.16667;-1;-1;TIMEOUT_INFEASIBLE;4.99733;1
2.48889;-1;-1;TIMEOUT_INFEASIBLE;5.052;1
1.38129;-1;-1;TIMEOUT_INFEASIBLE;5.32883;1
4.46512;-1;-1;TIMEOUT_INFEASIBLE;5.1125;1
2.60465;-1;-1;TIMEOUT_INFEASIBLE;5.05733;1
2.15385;-1;-1;TIMEOUT_INFEASIBLE;5.00367;1
1.47368;-1;-1;TIMEOUT_INFEASIBLE;5.00117;1
1.15663;-1;-1;TIMEOUT_INFEASIBLE;5.074;1
1.12;-1;-1;TIMEOUT_INFEASIBLE;5.0035;1
1.33333;-1;-1;TIMEOUT_INFEASIBLE;4.99533;1
2.28571;-1;-1;TIMEOUT_INFEASIBLE;4.99933;1
4.57143;-1;-1;TIMEOUT_INFEASIBLE;5.0035;1
1.51181;-1;-1;TIMEOUT_INFEASIBLE;5.25283;1
1.26316;-1;-1;TIMEOUT_INFEASIBLE;4.998;1
1.47692;-1;-1;TIMEOUT_INFEASIBLE;5.06183;1
3.69231;-1;-1;TIMEOUT_INFEASIBLE;5.0045;1
1.40146;-1;-1;TIMEOUT_INFEASIBLE;5.26533;1
1.04673;-1;-1;TIMEOUT_INFEASIBLE;5.11617;1
1.2549;-1;-1;TIMEOUT_INFEASIBLE;5.027;1
1.08738;-1;-1;TIMEOUT_INFEASIBLE;5.114;1
1.66957;-1;-1;TIMEOUT_INFEASIBLE;5.2675;1
1.4359;-1;-1;TIMEOUT_INFEASIBLE;5.01717;1
1.09091;-1;-1;TIMEOUT_INFEASIBLE;4.99633;1
1.72308;-1;-1;TIMEOUT_INFEASIBLE;5.07883;1
1.00901;-1;-1;TIMEOUT_INFEASIBLE;5.1205;1
3.11111;-1;-1;TIMEOUT_INFEASIBLE;4.99667;1
1.65517;-1;-1;TIMEOUT_INFEASIBLE;5.28617;1
1.10891;-1;-1;TIMEOUT_INFEASIBLE;5.13117;1
3.55556;-1;-1;TIMEOUT_INFEASIBLE;4.99683;1
2.38298;-1;-1;TIMEOUT_INFEASIBLE;5.06283;1
1.02752;-1;-1;TIMEOUT_INFEASIBLE;5.13817;1
10.1053;-1;-1;TIMEOUT_INFEASIBLE;5.06067;1
1.56098;-1;-1;TIMEOUT_INFEASIBLE;5.0255;1
1.53425;-1;-1;TIMEOUT_INFEASIBLE;5.0985;1
9.33333;-1;-1;TIMEOUT_INFEASIBLE;4.99917;1
6.22222;-1;-1;TIMEOUT_INFEASIBLE;5.00433;1
1.24675;-1;-1;TIMEOUT_INFEASIBLE;5.08667;1
2.43478;-1;-1;TIMEOUT_INFEASIBLE;5.0115;1
1.02674;-1;-1;TIMEOUT_INFEASIBLE;5.346;1
3.62264;-1;-1;TIMEOUT_INFEASIBLE;5.12683;1
1.49333;-1;-1;TIMEOUT_INFEASIBLE;5.09;1
7.11111;-1;-1;TIMEOUT_INFEASIBLE;5.0085;1
