minII;II;Lat;Status;Min;Timeouts
1.83607;-1;-1;TIMEOUT_INFEASIBLE;5.38;1
1.51351;-1;-1;TIMEOUT_INFEASIBLE;5.11117;1
1.72973;-1;-1;TIMEOUT_INFEASIBLE;5.1275;1
1.57377;-1;-1;TIMEOUT_INFEASIBLE;5.32767;1
2.60465;-1;-1;TIMEOUT_INFEASIBLE;5.27333;1
1.86667;-1;-1;TIMEOUT_INFEASIBLE;5.018;1
2.52632;-1;-1;TIMEOUT_INFEASIBLE;5.04017;1
2.34146;-1;-1;TIMEOUT_INFEASIBLE;5.20417;1
2.03636;-1;-1;TIMEOUT_INFEASIBLE;5.31;1
2.06452;-1;-1;TIMEOUT_INFEASIBLE;5.10783;1
2.23256;-1;-1;TIMEOUT_INFEASIBLE;5.2055;1
1.20755;-1;-1;TIMEOUT_INFEASIBLE;5.179;1
1.12281;-1;-1;TIMEOUT_INFEASIBLE;5.197;1
1.04348;-1;-1;TIMEOUT_INFEASIBLE;5.02167;1
1.41772;-1;-1;TIMEOUT_INFEASIBLE;5.5015;1
5.64706;-1;-1;TIMEOUT_INFEASIBLE;5.07367;1
1.28736;-1;-1;TIMEOUT_INFEASIBLE;5.56667;1
1.02128;-1;-1;TIMEOUT_INFEASIBLE;5.11383;1
1.17073;-1;-1;TIMEOUT_INFEASIBLE;5.10767;1
1.17895;-1;-1;TIMEOUT_INFEASIBLE;5.634;1
11.2;-1;-1;TIMEOUT_INFEASIBLE;5.00717;1
1.2043;-1;-1;TIMEOUT_INFEASIBLE;5.64233;1
3.36842;-1;-1;TIMEOUT_INFEASIBLE;5.06433;1
3.39394;-1;-1;TIMEOUT_INFEASIBLE;5.2155;1
2.8;-1;-1;TIMEOUT_INFEASIBLE;4.9915;1
1.08738;-1;-1;TIMEOUT_INFEASIBLE;5.68817;1
3.11111;-1;-1;TIMEOUT_INFEASIBLE;5.01117;1
6.58824;-1;-1;TIMEOUT_INFEASIBLE;5.11233;1
1.6;-1;-1;TIMEOUT_INFEASIBLE;5.001;1
7.11111;-1;-1;TIMEOUT_INFEASIBLE;5.02267;1
1.52381;-1;-1;TIMEOUT_INFEASIBLE;5.03867;1
3.76471;-1;-1;TIMEOUT_INFEASIBLE;5.05567;1
1.55556;-1;-1;TIMEOUT_INFEASIBLE;5.006;1
1.77778;-1;-1;TIMEOUT_INFEASIBLE;5.004;1
1.48837;-1;-1;TIMEOUT_INFEASIBLE;5.14033;1
1.80645;-1;-1;TIMEOUT_INFEASIBLE;5.08483;1
6.22222;-1;-1;TIMEOUT_INFEASIBLE;5.01583;1
3.73333;-1;-1;TIMEOUT_INFEASIBLE;5.037;1
2.19608;-1;-1;TIMEOUT_INFEASIBLE;5.30617;1
2.15385;-1;-1;TIMEOUT_INFEASIBLE;5.02567;1
1.43284;-1;-1;TIMEOUT_INFEASIBLE;5.34617;1
1.3913;-1;-1;TIMEOUT_INFEASIBLE;5.031;1
2.33333;-1;-1;TIMEOUT_INFEASIBLE;5.00917;1
8.34783;-1;-1;TIMEOUT_INFEASIBLE;5.24617;1
1.21739;-1;-1;TIMEOUT_INFEASIBLE;5.05383;1
10.1053;-1;-1;TIMEOUT_INFEASIBLE;5.19967;1
1.07692;-1;-1;TIMEOUT_INFEASIBLE;5.00767;1
4.66667;-1;-1;TIMEOUT_INFEASIBLE;5.012;1
4.14815;-1;-1;TIMEOUT_INFEASIBLE;5.16217;1
1.64103;-1;-1;TIMEOUT_INFEASIBLE;5.13133;1
2.48889;-1;-1;TIMEOUT_INFEASIBLE;5.26917;1
3.42857;-1;-1;TIMEOUT_INFEASIBLE;5.0015;1
5.09091;-1;-1;TIMEOUT_INFEASIBLE;5.025;1
1.15464;-1;-1;TIMEOUT_INFEASIBLE;5.6155;1
4.68293;-1;-1;TIMEOUT_INFEASIBLE;5.47583;1
1.09804;-1;-1;TIMEOUT_INFEASIBLE;5.14383;1
1.4;-1;-1;TIMEOUT_INFEASIBLE;4.99483;1
1.01587;-1;-1;TIMEOUT_INFEASIBLE;5.203;1
1.03704;-1;-1;TIMEOUT_INFEASIBLE;5.03567;1
4.30769;-1;-1;TIMEOUT_INFEASIBLE;5.03533;1
6.4;-1;-1;TIMEOUT_INFEASIBLE;5.00317;1
1.35211;-1;-1;TIMEOUT_INFEASIBLE;5.3825;1
5.48571;-1;-1;TIMEOUT_INFEASIBLE;5.385;1
1.28;-1;-1;TIMEOUT_INFEASIBLE;5.06017;1
3.31034;-1;-1;TIMEOUT_INFEASIBLE;5.1475;1
3.49091;-1;-1;TIMEOUT_INFEASIBLE;5.664;1
3.04762;-1;-1;TIMEOUT_INFEASIBLE;5.07;1
3.14754;-1;-1;TIMEOUT_INFEASIBLE;5.73067;1
1.12941;-1;-1;TIMEOUT_INFEASIBLE;5.491;1
1.75;-1;-1;TIMEOUT_INFEASIBLE;4.99933;1
1.89831;-1;-1;TIMEOUT_INFEASIBLE;5.39683;1
1.72308;-1;-1;TIMEOUT_INFEASIBLE;5.42633;1
2.4;-1;-1;TIMEOUT_INFEASIBLE;4.9985;1
2.78261;-1;-1;TIMEOUT_INFEASIBLE;5.07833;1
1.2;-1;-1;TIMEOUT_INFEASIBLE;5.00017;1
1.74545;-1;-1;TIMEOUT_INFEASIBLE;5.28883;1
1.62712;-1;-1;TIMEOUT_INFEASIBLE;5.29567;1
1.0566;-1;-1;TIMEOUT_INFEASIBLE;5.1495;1
11.2941;-1;-1;TIMEOUT_INFEASIBLE;5.18783;1
1.56098;-1;-1;TIMEOUT_INFEASIBLE;5.1345;1
4.46512;-1;-1;TIMEOUT_INFEASIBLE;5.50817;1
2.54545;-1;-1;TIMEOUT_INFEASIBLE;5.01483;1
1.69697;-1;-1;TIMEOUT_INFEASIBLE;5.0935;1
1.05495;-1;-1;TIMEOUT_INFEASIBLE;5.50817;1
1.57746;-1;-1;TIMEOUT_INFEASIBLE;5.461;1
1.49333;-1;-1;TIMEOUT_INFEASIBLE;5.48167;1
1.47692;-1;-1;TIMEOUT_INFEASIBLE;5.36383;1
4.48;-1;-1;TIMEOUT_INFEASIBLE;5.15167;1
2.18182;-1;-1;TIMEOUT_INFEASIBLE;5.017;1
3.62264;-1;-1;TIMEOUT_INFEASIBLE;5.6175;1
1.68421;-1;-1;TIMEOUT_INFEASIBLE;5.034;1
1.53425;-1;-1;TIMEOUT_INFEASIBLE;5.48967;1
2.38298;-1;-1;TIMEOUT_INFEASIBLE;5.3225;1
1.82857;-1;-1;TIMEOUT_INFEASIBLE;5.12533;1
3.2;-1;-1;TIMEOUT_INFEASIBLE;4.9995;1
3.5;-1;-1;TIMEOUT_INFEASIBLE;4.996;1
1.84615;-1;-1;TIMEOUT_INFEASIBLE;5.02233;1
3.25424;-1;-1;TIMEOUT_INFEASIBLE;5.69417;1
3.02703;-1;-1;TIMEOUT_INFEASIBLE;5.2495;1
2.13333;-1;-1;TIMEOUT_INFEASIBLE;5.02183;1
