minII;II;Lat;Status;Min;Timeouts
2.64179;-1;-1;TIMEOUT_INFEASIBLE;5.37433;1
6.32143;-1;-1;TIMEOUT_INFEASIBLE;5.1245;1
1.73529;-1;-1;TIMEOUT_INFEASIBLE;5.04433;1
1.36111;-1;-1;TIMEOUT_INFEASIBLE;5.042;1
1.37209;-1;-1;TIMEOUT_INFEASIBLE;5.05833;1
6.125;6.125;720;TIMEOUT_FEASIBLE;5.00983;0
2.39189;-1;-1;TIMEOUT_INFEASIBLE;5.37667;1
6.10345;-1;-1;TIMEOUT_INFEASIBLE;5.1405;1
1.3209;-1;-1;TIMEOUT_INFEASIBLE;5.70567;1
1.23776;-1;-1;TIMEOUT_INFEASIBLE;5.786;1
2.26923;-1;-1;TIMEOUT_INFEASIBLE;5.028;1
1.77;-1;-1;TIMEOUT_INFEASIBLE;5.51483;1
1.13462;-1;-1;TIMEOUT_INFEASIBLE;5.091;1
1.08333;-1;-1;TIMEOUT_INFEASIBLE;5.01383;1
2.10714;-1;-1;TIMEOUT_INFEASIBLE;5.03733;1
1.15686;-1;-1;TIMEOUT_INFEASIBLE;5.07783;1
2.05814;-1;-1;TIMEOUT_INFEASIBLE;5.47933;1
5.05714;-1;-1;TIMEOUT_INFEASIBLE;5.18933;1
2.04167;-1;-1;TIMEOUT_INFEASIBLE;5.02867;1
5.20588;-1;-1;TIMEOUT_INFEASIBLE;5.175;1
2.15854;-1;-1;TIMEOUT_INFEASIBLE;5.466;1
3.54;-1;-1;TIMEOUT_INFEASIBLE;5.23517;1
2.6;2.6;130;OPTIMAL;4.64683;0
2.45;-1;-1;TIMEOUT_INFEASIBLE;5.02267;1
1.4;1.4;136;TIMEOUT_FEASIBLE;5;0
1.38281;-1;-1;TIMEOUT_INFEASIBLE;5.6265;1
1.25641;-1;-1;TIMEOUT_INFEASIBLE;5.04583;1
1.24648;-1;-1;TIMEOUT_INFEASIBLE;5.75967;1
3.6875;-1;-1;TIMEOUT_INFEASIBLE;5.01333;1
1.225;-1;-1;TIMEOUT_INFEASIBLE;5.051;1
1.45082;-1;-1;TIMEOUT_INFEASIBLE;5.643;1
2.24051;-1;-1;TIMEOUT_INFEASIBLE;5.38183;1
1.21233;-1;-1;TIMEOUT_INFEASIBLE;5.78817;1
1.90323;-1;-1;TIMEOUT_INFEASIBLE;5.0415;1
5.44444;5.44444;746;TIMEOUT_FEASIBLE;5.001;0
1.82474;-1;-1;TIMEOUT_INFEASIBLE;5.5215;1
